Institute,Program,Seat Type,Gender,OR,CR
IITPatna,"EngineeringPhysics(4YearsBachelorof
Technology)",ST,"Female-only
(including
Supernumerary)",824,824
IITPatna,"MechanicalEngineering(4Years
BachelorofTechnology)",EWS,Gender-Neutral,1592,1700
IITPatna,"MechanicalEngineering(4Years
BachelorofTechnology)",EWS,"Female-only
(including
Supernumerary)",3362,3386
IITPatna,"MechanicalEngineering(4Years
BachelorofTechnology)",OBC-NCL,Gender-Neutral,3217,4099
IITPatna,"MechanicalEngineering(4Years
BachelorofTechnology)",OBC-NCL,"Female-only
(including
Supernumerary)",6356,8469
IITPatna,"MechanicalEngineering(4Years
BachelorofTechnology)",OPEN,Gender-Neutral,7745,10647
IITPatna,"MechanicalEngineering(4Years
BachelorofTechnology)",OPEN,"Female-only
(including
Supernumerary)",15112,21121
IITPatna,"MechanicalEngineering(4Years
BachelorofTechnology)",OPEN(PwD),Gender-Neutral,378,378
IITPatna,"MechanicalEngineering(4Years
BachelorofTechnology)",SC,Gender-Neutral,1994,2380
IITPatna,"MechanicalEngineering(4Years
BachelorofTechnology)",SC,"Female-only
(including
Supernumerary)",3713,3905
IITPatna,"MechanicalEngineering(4Years
BachelorofTechnology)",ST,Gender-Neutral,953,1114
IITPatna,"MechanicalEngineering(4Years
BachelorofTechnology)",ST,"Female-only
(including
Supernumerary)",1770,1770
IITPatna,"MetallurgicalandMaterialsEngineering
(4YearsBachelorofTechnology)",EWS,Gender-Neutral,2146,2216
IITPatna,"MetallurgicalandMaterialsEngineering
(4YearsBachelorofTechnology)",EWS,"Female-only
(including
Supernumerary)",4022,4022
IITPatna,"MetallurgicalandMaterialsEngineering
(4YearsBachelorofTechnology)",OBC-NCL,Gender-Neutral,5451,5706
IITPatna,"MetallurgicalandMaterialsEngineering
(4YearsBachelorofTechnology)",OPEN,Gender-Neutral,11553,15323
IITPatna,"MetallurgicalandMaterialsEngineering
(4YearsBachelorofTechnology)",OPEN,"Female-only
(including
Supernumerary)",23452,24442
IITPatna,"MetallurgicalandMaterialsEngineering
(4YearsBachelorofTechnology)",SC,Gender-Neutral,2848,3071
IITPatna,"MetallurgicalandMaterialsEngineering
(4YearsBachelorofTechnology)",SC,"Female-only
(including
Supernumerary)",4504,4504
IITPatna,"MetallurgicalandMaterialsEngineering
(4YearsBachelorofTechnology)",ST,Gender-Neutral,1287,1324
IITPatna,"MetallurgicalandMaterialsEngineering
(4YearsBachelorofTechnology)",ST,"Female-only
(including
Supernumerary)",953,953
IITPatna,"ElectricalandElectronicsEngineering(4
YearsBachelorofTechnology)",EWS,Gender-Neutral,998,1132
IITPatna,"ElectricalandElectronicsEngineering(4
YearsBachelorofTechnology)",EWS,"Female-only
(including
Supernumerary)",2304,2304
IITPatna,"ElectricalandElectronicsEngineering(4
YearsBachelorofTechnology)",OBC-NCL,Gender-Neutral,2086,2695
IITPatna,"ElectricalandElectronicsEngineering(4
YearsBachelorofTechnology)",OBC-NCL,"Female-only
(including
Supernumerary)",5822,6649
IITPatna,"ElectricalandElectronicsEngineering(4
YearsBachelorofTechnology)",OPEN,Gender-Neutral,5868,6873
IITPatna,"ElectricalandElectronicsEngineering(4
YearsBachelorofTechnology)",OPEN,"Female-only
(including
Supernumerary)",12395,14153
IITPatna,"ElectricalandElectronicsEngineering(4
YearsBachelorofTechnology)",OPEN(PwD),Gender-Neutral,291,291
IITPatna,"ElectricalandElectronicsEngineering(4
YearsBachelorofTechnology)",SC,Gender-Neutral,1417,1689
IITPatna,"ElectricalandElectronicsEngineering(4
YearsBachelorofTechnology)",SC,"Female-only
(including
Supernumerary)",2763,2763
IITPatna,"ElectricalandElectronicsEngineering(4
YearsBachelorofTechnology)",ST,Gender-Neutral,805,876
IITPatna,"ElectricalandElectronicsEngineering(4
YearsBachelorofTechnology)",ST,"Female-only
(including
Supernumerary)",1446,1446
IITPatna,"ArtificialIntelligenceandDataScience(4
YearsBachelorofTechnology)",EWS,Gender-Neutral,538,611
IITPatna,"ArtificialIntelligenceandDataScience(4
YearsBachelorofTechnology)",EWS,"Female-only
(including
Supernumerary)",1322,1322
IITPatna,"ArtificialIntelligenceandDataScience(4
YearsBachelorofTechnology)",OBC-NCL,Gender-Neutral,1209,1661
IITPatna,"ArtificialIntelligenceandDataScience(4
YearsBachelorofTechnology)",OBC-NCL,"Female-only
(including
Supernumerary)",3196,4132
IITPatna,"ArtificialIntelligenceandDataScience(4
YearsBachelorofTechnology)","OBC-NCL
(PwD)",Gender-Neutral,44,44
IITPatna,"ArtificialIntelligenceandDataScience(4
YearsBachelorofTechnology)",OPEN,Gender-Neutral,3557,4346
IITPatna,"ArtificialIntelligenceandDataScience(4
YearsBachelorofTechnology)",OPEN,"Female-only
(including
Supernumerary)",6711,9272
IITPatna,"ArtificialIntelligenceandDataScience(4
YearsBachelorofTechnology)",SC,Gender-Neutral,773,1012
IITPatna,"ArtificialIntelligenceandDataScience(4
YearsBachelorofTechnology)",SC,"Female-only
(including
Supernumerary)",1056,1056
IITPatna,"ArtificialIntelligenceandDataScience(4
YearsBachelorofTechnology)",ST,Gender-Neutral,469,575
IITPatna,"ArtificialIntelligenceandDataScience(4
YearsBachelorofTechnology)",ST,"Female-only
(including
Supernumerary)",1125,1125
IITPatna,Economics(4YearsBachelorofScience),EWS,Gender-Neutral,2055,2083
IITPatna,Economics(4YearsBachelorofScience),EWS,"Female-only
(including
Supernumerary)",4441,4441
IITPatna,Economics(4YearsBachelorofScience),OBC-NCL,Gender-Neutral,4744,5527
IITPatna,Economics(4YearsBachelorofScience),OPEN,Gender-Neutral,8762,11437
IITPatna,Economics(4YearsBachelorofScience),OPEN,"Female-only
(including
Supernumerary)",18633,21392
IITPatna,Economics(4YearsBachelorofScience),SC,Gender-Neutral,2219,2770
IITPatna,Economics(4YearsBachelorofScience),SC,"Female-only
(including
Supernumerary)",3751,3751
IITPatna,Economics(4YearsBachelorofScience),ST,Gender-Neutral,1489,1489
IITPatna,"B.Tech(ChemicalScienceand
Technology)-MBAinHospitaland
HealthCareManagement(IIMBodh
Gaya)(5YearsBachelorofTechnology
andMBA(DualDegree))",EWS,Gender-Neutral,2461,2461
IITPatna,"B.Tech(ChemicalScienceand
Technology)-MBAinHospitaland
HealthCareManagement(IIMBodh
Gaya)(5YearsBachelorofTechnology
andMBA(DualDegree))",OBC-NCL,Gender-Neutral,5396,5396
IITPatna,"B.Tech(ChemicalScienceand
Technology)-MBAinHospitaland
HealthCareManagement(IIMBodh
Gaya)(5YearsBachelorofTechnology
andMBA(DualDegree))",OPEN,Gender-Neutral,12162,14176
IITPatna,"B.Tech(ChemicalScienceand
Technology)-MBAinHospitaland
HealthCareManagement(IIMBodh
Gaya)(5YearsBachelorofTechnology
andMBA(DualDegree))",OPEN,"Female-only
(including
Supernumerary)",20511,20511
IITPatna,"B.Tech(CivilEngineering)-MBA(IIM
BodhGaya)(5YearsBachelorof
TechnologyandMBA(DualDegree))",EWS,Gender-Neutral,2292,2292
IITPatna,"B.Tech(CivilEngineering)-MBA(IIM
BodhGaya)(5YearsBachelorof
TechnologyandMBA(DualDegree))",OBC-NCL,Gender-Neutral,4971,4971
IITPatna,"B.Tech(CivilEngineering)-MBA(IIM
BodhGaya)(5YearsBachelorof
TechnologyandMBA(DualDegree))",OPEN,Gender-Neutral,14220,15129
IITPatna,"B.Tech(CivilEngineering)-MBA(IIM
BodhGaya)(5YearsBachelorof
TechnologyandMBA(DualDegree))",SC,Gender-Neutral,2668,2668
IITPatna,"B.Tech(ComputerScienceand
Engineering)-MBAinDigitalBusiness
Management(IIMBodhGaya)(5Years
BachelorofTechnologyandMBA(Dual
Degree))",OBC-NCL,Gender-Neutral,1183,1183
IITPatna,"B.Tech(ComputerScienceand
Engineering)-MBAinDigitalBusiness
Management(IIMBodhGaya)(5Years
BachelorofTechnologyandMBA(Dual
Degree))",OPEN,Gender-Neutral,3427,3427
IITPatna,"B.Tech(ComputerScienceand
Engineering)-MBAinDigitalBusiness
Management(IIMBodhGaya)(5Years
BachelorofTechnologyandMBA(Dual
Degree))",OPEN,"Female-only
(including
Supernumerary)",11166,11166
IITPatna,"B.Tech(ComputerScienceand
Engineering)-MBAinDigitalBusiness
Management(IIMBodhGaya)(5Years
BachelorofTechnologyandMBA(Dual
Degree))",SC,Gender-Neutral,941,941
IITPatna,"B.Tech(ComputerScienceand
Engineering)-MBAinDigitalBusiness
Management(IIMBodhGaya)(5Years
BachelorofTechnologyandMBA(Dual
Degree))",ST,Gender-Neutral,581,581
IITPatna,"B.Tech(ElectronicsandCommunication
Engineering)-MBAinHospitaland
HealthcareManagement(IIMBodhGaya)
(5YearsBachelorofTechnologyand
MBA(DualDegree))",EWS,Gender-Neutral,1186,1186
IITPatna,"B.Tech(ElectronicsandCommunication
Engineering)-MBAinHospitaland
HealthcareManagement(IIMBodhGaya)
(5YearsBachelorofTechnologyand
MBA(DualDegree))",OBC-NCL,Gender-Neutral,3094,3094
IITPatna,"B.Tech(ElectronicsandCommunication
Engineering)-MBAinHospitaland
HealthcareManagement(IIMBodhGaya)
(5YearsBachelorofTechnologyand
MBA(DualDegree))",OPEN,Gender-Neutral,6895,7070
IITPatna,"B.Tech(ElectronicsandCommunication
Engineering)-MBAinHospitaland
HealthcareManagement(IIMBodhGaya)
(5YearsBachelorofTechnologyand
MBA(DualDegree))",OPEN,"Female-only
(including
Supernumerary)",18135,18135
IITPatna,"B.Tech(EngineeringPhysics)-MBA
(IIMBodhGaya)(5YearsBachelorof
TechnologyandMBA(DualDegree))",EWS,Gender-Neutral,2199,2199
IITPatna,"B.Tech(EngineeringPhysics)-MBA
(IIMBodhGaya)(5YearsBachelorof
TechnologyandMBA(DualDegree))",OBC-NCL,Gender-Neutral,4878,4878
IITPatna,"B.Tech(EngineeringPhysics)-MBA
(IIMBodhGaya)(5YearsBachelorof
TechnologyandMBA(DualDegree))",OPEN,Gender-Neutral,10491,12375
IITPatna,"B.Tech(EngineeringPhysics)-MBA
(IIMBodhGaya)(5YearsBachelorof
TechnologyandMBA(DualDegree))",SC,Gender-Neutral,2684,2684
IITPatna,"B.Tech(MathematicsandComputing)-
MBAinDigitalBusinessManagement
(IIMBodhGaya)(5YearsBachelorof
TechnologyandMBA(DualDegree))",OBC-NCL,Gender-Neutral,2229,2229
IITPatna,"B.Tech(MathematicsandComputing)-
MBAinDigitalBusinessManagement
(IIMBodhGaya)(5YearsBachelorof
TechnologyandMBA(DualDegree))",OBC-NCL,"Female-only
(including
Supernumerary)",6341,6341
IITPatna,"B.Tech(MathematicsandComputing)-
MBAinDigitalBusinessManagement
(IIMBodhGaya)(5YearsBachelorof
TechnologyandMBA(DualDegree))",OPEN,Gender-Neutral,4990,5445
IITPatna,"B.Tech(MathematicsandComputing)-
MBAinDigitalBusinessManagement
(IIMBodhGaya)(5YearsBachelorof
TechnologyandMBA(DualDegree))",SC,Gender-Neutral,1309,1309
IITPatna,"B.Tech(MetallurgicalandMaterials
Engineering)-MBA(IIMBodhGaya)(5
YearsBachelorofTechnologyandMBA
(DualDegree))",OBC-NCL,Gender-Neutral,4728,4728
IITPatna,"B.Tech(MetallurgicalandMaterials
Engineering)-MBA(IIMBodhGaya)(5
YearsBachelorofTechnologyandMBA
(DualDegree))",OPEN,Gender-Neutral,15433,15438
IITPatna,"B.Tech(MetallurgicalandMaterials
Engineering)-MBA(IIMBodhGaya)(5
YearsBachelorofTechnologyandMBA
(DualDegree))",OPEN,"Female-only
(including
Supernumerary)",22211,22211
IITPatna,"B.Tech(MetallurgicalandMaterials
Engineering)-MBA(IIMBodhGaya)(5
YearsBachelorofTechnologyandMBA
(DualDegree))",SC,Gender-Neutral,2341,2341
IITPatna,"B.Tech(MetallurgicalandMaterials
Engineering)-MBA(IIMBodhGaya)(5
YearsBachelorofTechnologyandMBA
(DualDegree))",ST,Gender-Neutral,1273,1273
IITPatna,"B.Tech(ElectricalandElectronics
Engineering)-MBA(IIMBodhGaya)(5
YearsBachelorofTechnologyandMBA
(DualDegree))",EWS,Gender-Neutral,1337,1337
IITPatna,"B.Tech(ElectricalandElectronics
Engineering)-MBA(IIMBodhGaya)(5
YearsBachelorofTechnologyandMBA
(DualDegree))",OBC-NCL,Gender-Neutral,2622,2622
IITPatna,"B.Tech(ElectricalandElectronics
Engineering)-MBA(IIMBodhGaya)(5
YearsBachelorofTechnologyandMBA
(DualDegree))",OPEN,Gender-Neutral,5875,7575
IITPatna,"B.Tech(ElectricalandElectronics
Engineering)-MBA(IIMBodhGaya)(5
YearsBachelorofTechnologyandMBA
(DualDegree))",OPEN,"Female-only
(including
Supernumerary)",16808,16808
IITPatna,"B.Tech(ElectricalandElectronics
Engineering)-MBA(IIMBodhGaya)(5
YearsBachelorofTechnologyandMBA
(DualDegree))",SC,Gender-Neutral,1826,1826
IITPatna,"B.Tech(ArtificialIntelligenceandData
Science)-MBAinDigitalBusiness
Management(IIMBodhGaya)(5Years
BachelorofTechnologyandMBA(Dual
Degree))",OBC-NCL,Gender-Neutral,1961,1961
IITPatna,"B.Tech(ArtificialIntelligenceandData
Science)-MBAinDigitalBusiness
Management(IIMBodhGaya)(5Years
BachelorofTechnologyandMBA(Dual
Degree))",OBC-NCL,"Female-only
(including
Supernumerary)",3612,3612
IITPatna,"B.Tech(ArtificialIntelligenceandData
Science)-MBAinDigitalBusiness
Management(IIMBodhGaya)(5Years
BachelorofTechnologyandMBA(Dual
Degree))",OPEN,Gender-Neutral,4371,4864
IITPatna,"B.Tech(ArtificialIntelligenceandData
Science)-MBAinDigitalBusiness
Management(IIMBodhGaya)(5Years
BachelorofTechnologyandMBA(Dual
Degree))",SC,Gender-Neutral,1160,1160
IITPatna,"B.Tech(ChemicalEngineering)-MBAin
HospitalandHealthCareManagement
(IIMBodhGaya)(5YearsBachelorof
TechnologyandMBA(DualDegree))",OBC-NCL,Gender-Neutral,4544,4544
IITPatna,"B.Tech(ChemicalEngineering)-MBAin
HospitalandHealthCareManagement
(IIMBodhGaya)(5YearsBachelorof
TechnologyandMBA(DualDegree))",OPEN,Gender-Neutral,12577,13111
IITPatna,"B.Tech(ChemicalEngineering)-MBAin
HospitalandHealthCareManagement
(IIMBodhGaya)(5YearsBachelorof
TechnologyandMBA(DualDegree))",SC,Gender-Neutral,2697,2697
IITPatna,"B.Tech(MechanicalEngineering)-MBA
(IIMMumbai)(5YearsBachelorof
TechnologyandMBA(DualDegree))",EWS,Gender-Neutral,1595,1703
IITPatna,"B.Tech(MechanicalEngineering)-MBA
(IIMMumbai)(5YearsBachelorof
TechnologyandMBA(DualDegree))",OBC-NCL,Gender-Neutral,2889,3250
IITPatna,"B.Tech(MechanicalEngineering)-MBA
(IIMMumbai)(5YearsBachelorof
TechnologyandMBA(DualDegree))",OBC-NCL,"Female-only
(including
Supernumerary)",7457,7457
IITPatna,"B.Tech(MechanicalEngineering)-MBA
(IIMMumbai)(5YearsBachelorof
TechnologyandMBA(DualDegree))",OPEN,Gender-Neutral,7840,9445
IITPatna,"B.Tech(MechanicalEngineering)-MBA
(IIMMumbai)(5YearsBachelorof
TechnologyandMBA(DualDegree))",OPEN,"Female-only
(including
Supernumerary)",14756,19507
IITPatna,"B.Tech(MechanicalEngineering)-MBA
(IIMMumbai)(5YearsBachelorof
TechnologyandMBA(DualDegree))",SC,Gender-Neutral,2122,2351
IITPatna,"B.Tech(MechanicalEngineering)-MBA
(IIMMumbai)(5YearsBachelorof
TechnologyandMBA(DualDegree))",ST,Gender-Neutral,1194,1194
IITPatna,"MathematicsandComputing(4Years
BachelorofTechnology)",EWS,Gender-Neutral,630,697
IITPatna,"MathematicsandComputing(4Years
BachelorofTechnology)",EWS,"Female-only
(including
Supernumerary)",1874,1874
IITPatna,"MathematicsandComputing(4Years
BachelorofTechnology)",OBC-NCL,Gender-Neutral,1136,1939
IITPatna,"MathematicsandComputing(4Years
BachelorofTechnology)",OBC-NCL,"Female-only
(including
Supernumerary)",3657,4568
IITPatna,"MathematicsandComputing(4Years
BachelorofTechnology)",OPEN,Gender-Neutral,3252,4952
IITPatna,"MathematicsandComputing(4Years
BachelorofTechnology)",OPEN,"Female-only
(including
Supernumerary)",9830,10651
IITPatna,"MathematicsandComputing(4Years
BachelorofTechnology)",OPEN(PwD),Gender-Neutral,180,180
IITPatna,"MathematicsandComputing(4Years
BachelorofTechnology)",SC,Gender-Neutral,805,1187
IITPatna,"MathematicsandComputing(4Years
BachelorofTechnology)",SC,"Female-only
(including
Supernumerary)",2161,2161
IITPatna,"MathematicsandComputing(4Years
BachelorofTechnology)",ST,Gender-Neutral,625,849
IITPatna,"MathematicsandComputing(4Years
BachelorofTechnology)",ST,"Female-only
(including
Supernumerary)",1361,1361
IITPatna,"B.Tech. inElectronicsand
CommunicationEngineeringandM.Tech.
inCommunicationSystems(5Years
BachelorandMasterofTechnology(Dual
Degree))",EWS,Gender-Neutral,926,926
IITPatna,"B.Tech. inElectronicsand
CommunicationEngineeringandM.Tech.
inCommunicationSystems(5Years
BachelorandMasterofTechnology(Dual
Degree))",OBC-NCL,Gender-Neutral,2372,2383
IITPatna,"B.Tech. inElectronicsand
CommunicationEngineeringandM.Tech.
inCommunicationSystems(5Years
BachelorandMasterofTechnology(Dual
Degree))",OPEN,Gender-Neutral,6287,6660
IITPatna,"B.Tech. inElectronicsand
CommunicationEngineeringandM.Tech.
inCommunicationSystems(5Years
BachelorandMasterofTechnology(Dual
Degree))",OPEN,"Female-only
(including
Supernumerary)",12637,12637
IITPatna,"B.Tech. inElectronicsand
CommunicationEngineeringandM.Tech.
inCommunicationSystems(5Years
BachelorandMasterofTechnology(Dual
Degree))",SC,Gender-Neutral,1670,1670
IITPatna,"B.Tech. inElectronicsand
CommunicationEngineeringandM.Tech.
inCommunicationSystems(5Years
BachelorandMasterofTechnology(Dual
Degree))",SC,"Female-only
(including
Supernumerary)",2945,2945
IITPatna,"B.Tech. inElectronicsand
CommunicationEngineeringandM.Tech.
inCommunicationSystems(5Years
BachelorandMasterofTechnology(Dual
Degree))",ST,Gender-Neutral,882,882
IITPatna,"B.TechinCE.-M.Tech. inGeotechnical
Engineering(5YearsB.Tech. +
M.Tech./MS(DualDegree))",EWS,Gender-Neutral,2382,2382
IITPatna,"B.TechinCE.-M.Tech. inGeotechnical
Engineering(5YearsB.Tech. +
M.Tech./MS(DualDegree))",OBC-NCL,Gender-Neutral,5378,5517
IITPatna,"B.TechinCE.-M.Tech. inGeotechnical
Engineering(5YearsB.Tech. +
M.Tech./MS(DualDegree))",OPEN,Gender-Neutral,14906,15274
IITPatna,"B.TechinCE.-M.Tech. inGeotechnical
Engineering(5YearsB.Tech. +
M.Tech./MS(DualDegree))",OPEN,"Female-only
(including
Supernumerary)",24612,24612
IITPatna,"B.TechinCE.-M.Tech. inGeotechnical
Engineering(5YearsB.Tech. +
M.Tech./MS(DualDegree))",SC,Gender-Neutral,2753,2753
IITPatna,"B.TechinCE.-M.Tech. inGeotechnical
Engineering(5YearsB.Tech. +
M.Tech./MS(DualDegree))",ST,Gender-Neutral,1188,1188
IITPatna,"B.TechinCE.-M.Tech. inStructural
Engineering(5YearsB.Tech. +
M.Tech./MS(DualDegree))",EWS,Gender-Neutral,2375,2375
IITPatna,"B.TechinCE.-M.Tech. inStructural
Engineering(5YearsB.Tech. +
M.Tech./MS(DualDegree))",OBC-NCL,Gender-Neutral,4591,5199
IITPatna,"B.TechinCE.-M.Tech. inStructural
Engineering(5YearsB.Tech. +
M.Tech./MS(DualDegree))",OPEN,Gender-Neutral,13323,14055
IITPatna,"B.TechinCE.-M.Tech. inStructural
Engineering(5YearsB.Tech. +
M.Tech./MS(DualDegree))",OPEN,"Female-only
(including
Supernumerary)",18498,18498
IITPatna,"B.TechinCE.-M.Tech. inStructural
Engineering(5YearsB.Tech. +
M.Tech./MS(DualDegree))",SC,Gender-Neutral,2526,2613
IITPatna,"B.Tech. (CSE)andM.TechinCSE(5
YearsB.Tech. +M.Tech./MS(Dual
Degree))",EWS,Gender-Neutral,667,667
IITPatna,"B.Tech. (CSE)andM.TechinCSE(5
YearsB.Tech. +M.Tech./MS(Dual
Degree))",OBC-NCL,Gender-Neutral,1277,1541
IITPatna,"B.Tech. (CSE)andM.TechinCSE(5
YearsB.Tech. +M.Tech./MS(Dual
Degree))",OPEN,Gender-Neutral,3466,4429
IITPatna,"B.Tech. (CSE)andM.TechinCSE(5
YearsB.Tech. +M.Tech./MS(Dual
Degree))",OPEN,"Female-only
(including
Supernumerary)",9776,9776
IITPatna,"B.Tech. (CSE)andM.TechinCSE(5
YearsB.Tech. +M.Tech./MS(Dual
Degree))",SC,Gender-Neutral,921,921
IITPatna,"B.Tech. (CSE)andM.TechinCSE(5
YearsB.Tech. +M.Tech./MS(Dual
Degree))",SC,"Female-only
(including
Supernumerary)",1917,1917
IITPatna,"B.Tech. (CSE)andM.TechinCSE(5
YearsB.Tech. +M.Tech./MS(Dual
Degree))",ST,Gender-Neutral,729,729
IITPatna,"B.Tech. (ECE)-M.Tech. inVLSI(5
YearsB.Tech. +M.Tech./MS(Dual
Degree))",EWS,Gender-Neutral,991,991
IITPatna,"B.Tech. (ECE)-M.Tech. inVLSI(5
YearsB.Tech. +M.Tech./MS(Dual
Degree))",OBC-NCL,Gender-Neutral,2211,2215
IITPatna,"B.Tech. (ECE)-M.Tech. inVLSI(5
YearsB.Tech. +M.Tech./MS(Dual
Degree))",OBC-NCL,"Female-only
(including
Supernumerary)",6902,6902
IITPatna,"B.Tech. (ECE)-M.Tech. inVLSI(5
YearsB.Tech. +M.Tech./MS(Dual
Degree))",OPEN,Gender-Neutral,6068,6253
IITPatna,"B.Tech. (ECE)-M.Tech. inVLSI(5
YearsB.Tech. +M.Tech./MS(Dual
Degree))",OPEN,"Female-only
(including
Supernumerary)",14138,14138
IITPatna,"B.Tech. (ECE)-M.Tech. inVLSI(5
YearsB.Tech. +M.Tech./MS(Dual
Degree))",SC,Gender-Neutral,1281,1281
IITPatna,"B.Tech. (ECE)-M.Tech. inVLSI(5
YearsB.Tech. +M.Tech./MS(Dual
Degree))",ST,Gender-Neutral,1005,1005
IITPatna,"B.Tech. (EEE)-M.Tech. in(Power&.
Control)(5YearsB.Tech. +M.Tech./MS
(DualDegree))",EWS,Gender-Neutral,1192,1192
